/root/workspace/UIE/datasets/UIEB_Dataset/821_img_.png,FUSION2,0.4464,1.3297,7.8845
/root/workspace/UIE/datasets/UIEB_Dataset/692_img_.png,FUSION2,0.4368,0.9816,7.5473
/root/workspace/UIE/datasets/UIEB_Dataset/364_img_.png,FUSION2,0.429,0.1679,7.181
/root/workspace/UIE/datasets/UIEB_Dataset/890_img_.png,FUSION2,0.4527,1.4379,7.8666
/root/workspace/UIE/datasets/UIEB_Dataset/646_img_.png,FUSION2,0.4335,1.3133,7.7591
/root/workspace/UIE/datasets/UIEB_Dataset/918_img_.png,FUSION2,0.4593,1.1898,7.4077
/root/workspace/UIE/datasets/UIEB_Dataset/152_img_.png,FUSION2,0.4394,1.4912,7.7955
/root/workspace/UIE/datasets/UIEB_Dataset/3015.png,FUSION2,0.4458,0.999,7.5678
/root/workspace/UIE/datasets/UIEB_Dataset/587_img_.png,FUSION2,0.4369,1.5843,7.8697
/root/workspace/UIE/datasets/UIEB_Dataset/817_img_.png,FUSION2,0.461,1.6896,7.8906
/root/workspace/UIE/datasets/UIEB_Dataset/1660.png,FUSION2,0.4467,1.2866,7.7367
/root/workspace/UIE/datasets/UIEB_Dataset/9907.png,FUSION2,0.4638,0.7707,7.5531
/root/workspace/UIE/datasets/UIEB_Dataset/26_img_.png,FUSION2,0.4023,1.2244,7.7397
/root/workspace/UIE/datasets/UIEB_Dataset/621_img_.png,FUSION2,0.4211,0.9289,7.4453
/root/workspace/UIE/datasets/UIEB_Dataset/211_img_.png,FUSION2,0.4465,1.3597,7.8567
/root/workspace/UIE/datasets/UIEB_Dataset/913_img_.png,FUSION2,0.4458,1.0312,7.6138
/root/workspace/UIE/datasets/UIEB_Dataset/776_img_.png,FUSION2,0.4334,1.6832,7.6708
/root/workspace/UIE/datasets/UIEB_Dataset/3650.png,FUSION2,0.4618,0.8188,7.8365
/root/workspace/UIE/datasets/UIEB_Dataset/206_img_.png,FUSION2,0.4378,1.45,7.8671
/root/workspace/UIE/datasets/UIEB_Dataset/267_img_.png,FUSION2,0.4486,1.261,7.878
/root/workspace/UIE/datasets/UIEB_Dataset/3196.png,FUSION2,0.4403,1.3735,7.6905
/root/workspace/UIE/datasets/UIEB_Dataset/254_img_.png,FUSION2,0.4508,1.0918,7.9407
/root/workspace/UIE/datasets/UIEB_Dataset/59_img_.png,FUSION2,0.4513,1.2596,7.8268
/root/workspace/UIE/datasets/UIEB_Dataset/246_img_.png,FUSION2,0.4226,1.1942,7.4962
/root/workspace/UIE/datasets/UIEB_Dataset/699_img_.png,FUSION2,0.4418,1.2323,7.7527
/root/workspace/UIE/datasets/UIEB_Dataset/386_img_.png,FUSION2,0.4548,1.6904,7.9253
/root/workspace/UIE/datasets/UIEB_Dataset/318_img_.png,FUSION2,0.4544,1.129,7.5688
/root/workspace/UIE/datasets/UIEB_Dataset/614_img_.png,FUSION2,0.438,1.0374,7.699
/root/workspace/UIE/datasets/UIEB_Dataset/849_img_.png,FUSION2,0.4444,1.3783,7.6798
/root/workspace/UIE/datasets/UIEB_Dataset/756.png,FUSION2,0.469,0.569,7.6928
/root/workspace/UIE/datasets/UIEB_Dataset/403_img_.png,FUSION2,0.4192,1.2228,7.623
/root/workspace/UIE/datasets/UIEB_Dataset/327_img_.png,FUSION2,0.4259,0.6076,7.6626
/root/workspace/UIE/datasets/UIEB_Dataset/404_img_.png,FUSION2,0.412,1.4526,7.283
/root/workspace/UIE/datasets/UIEB_Dataset/238_img_.png,FUSION2,0.4315,1.415,7.6143
/root/workspace/UIE/datasets/UIEB_Dataset/683_img_.png,FUSION2,0.4456,1.1157,7.6434
